rang,commune,region,population,part_65_plus_pct,nb_audioprothesistes_2022,score,desert_5000,prioritaire
3107,Mas-d'Auvignon,76 - Occitanie,171,33.5,0,38365.06140119694,False,False
3108,Nouhant,75 - Nouvelle-Aquitaine,281,28.9,0,38364.69509213456,False,False
3109,Germenay,27 - Bourgogne-Franche-Comté,137,34.7,0,38364.51849785733,False,False
3110,Grignols,75 - Nouvelle-Aquitaine,1204,25.7,0,38364.486591811976,False,False
3111,Zoza,94 - Corse,58,48.5,0,38364.476042266695,False,False
3112,Évriguet,53 - Bretagne,190,33.2,0,38364.31748189325,False,False
3113,Saint-Benoît-du-Sault,24 - Centre-Val de Loire,597,32.9,1,38364.22246394819,False,False
3114,Landivy,52 - Pays de la Loire,1151,29.5,0,38363.75722638535,False,False
3115,Sommières-du-Clain,75 - Nouvelle-Aquitaine,771,29.2,0,38363.16913145335,False,False
3116,Bilhères,75 - Nouvelle-Aquitaine,160,32.7,0,38363.142471460014,False,False
3117,Bonac-Irazein,76 - Occitanie,119,27.0,0,38363.04261817264,False,False
3118,Bonnat,75 - Nouvelle-Aquitaine,1329,32.6,0,38362.8730715617,False,False
3119,Saint-Bazile-de-Meyssac,75 - Nouvelle-Aquitaine,129,36.2,0,38362.86417067658,False,False
3120,Lamothe-Montravel,75 - Nouvelle-Aquitaine,1353,29.3,0,38362.86026705338,False,False
3121,Capendu,76 - Occitanie,1473,30.2,1,38362.703295526924,False,False
3122,Saint-Véran,93 - Provence-Alpes-Côte d'Azur,214,32.2,0,38362.14917748311,False,False
3123,Saint-Gilles,27 - Bourgogne-Franche-Comté,277,40.0,1,38362.13335716948,False,False
3124,Villefranche-de-Rouergue,76 - Occitanie,11781,32.8,4,38362.12103085457,False,False
3125,Le Saint,53 - Bretagne,583,29.1,0,38362.02561593435,False,False
3126,Villeneuve-lès-Béziers,76 - Occitanie,4155,24.7,0,38361.20359198118,False,False
3127,La Riche,24 - Centre-Val de Loire,10331,17.0,0,38360.669704133375,True,True
3128,Saint-Quirin,44 - Grand Est,716,35.3,0,38360.61463540041,False,False
3129,Gondrecourt-le-Château,44 - Grand Est,1078,30.7,0,38360.540944787135,False,False
3130,Villepail,52 - Pays de la Loire,181,22.7,0,38360.275865173,False,False
3131,Faye-la-Vineuse,24 - Centre-Val de Loire,254,27.8,0,38360.25190269282,False,False
3132,Pontaumur,84 - Auvergne-Rhône-Alpes,639,36.1,0,38360.05191551087,False,False
3133,Fameck,44 - Grand Est,14243,19.0,1,38359.816145201505,False,False
3134,Tréhorenteuc,53 - Bretagne,119,31.0,0,38359.568806996016,False,False
3135,Puimoisson,93 - Provence-Alpes-Côte d'Azur,707,36.5,0,38359.01872749482,False,False
3136,Génos,76 - Occitanie,138,36.4,0,38358.740705399076,False,False
3137,Binic-Étables-sur-Mer,53 - Bretagne,7006,36.3,0,38358.19038625304,True,True
3138,Cassagnes,76 - Occitanie,265,25.4,0,38358.11805805161,False,False
3139,Javerlhac-et-la-Chapelle-Saint-Robert,75 - Nouvelle-Aquitaine,841,30.2,0,38358.10408963498,False,False
3140,Caux,76 - Occitanie,2546,30.1,0,38357.9842083386,False,False
3141,Romenay,27 - Bourgogne-Franche-Comté,1687,33.5,1,38357.79923704448,False,False
3142,Thizy,27 - Bourgogne-Franche-Comté,191,41.4,0,38357.79076785157,False,False
3143,Saint-Didier-en-Donjon,84 - Auvergne-Rhône-Alpes,250,26.0,0,38357.40061228108,False,False
3144,La Couvertoirade,76 - Occitanie,189,27.0,0,38357.268590556276,False,False
3145,Tazilly,27 - Bourgogne-Franche-Comté,194,29.7,0,38357.24857065312,False,False
3146,Merry-sur-Yonne,27 - Bourgogne-Franche-Comté,196,36.1,0,38357.18839456315,False,False
3147,Lama,94 - Corse,146,39.7,0,38357.024962081174,False,False
3148,Seillans,93 - Provence-Alpes-Côte d'Azur,2671,28.3,0,38356.4954058089,False,False
3149,Saint-Céré,76 - Occitanie,3479,33.7,2,38356.2863615106,False,False
3150,Muro,94 - Corse,242,29.0,0,38356.24038696118,False,False
3151,Barnas,84 - Auvergne-Rhône-Alpes,208,29.3,0,38356.13726620505,False,False
3152,Caurel,53 - Bretagne,358,36.6,0,38356.02260819504,False,False
3153,Noisy-le-Roi,11 - Île-de-France,7577,23.9,1,38355.912289717344,False,False
3154,Persquen,53 - Bretagne,351,28.5,0,38355.85026019178,False,False
3155,Loches,24 - Centre-Val de Loire,6232,33.6,3,38355.74972413157,False,False
3156,Sancergues,24 - Centre-Val de Loire,648,30.7,0,38355.62737251122,False,False
3157,Loctudy,53 - Bretagne,4050,39.8,0,38355.42461473532,False,False
3158,Monoblet,76 - Occitanie,746,24.0,0,38355.418364531295,False,False
3159,Résigny,32 - Hauts-de-France,179,26.5,0,38355.196023057135,False,False
3160,Belfonds,28 - Normandie,204,32.4,0,38354.544844874436,False,False
3161,Saint-Jean-Saint-Gervais,84 - Auvergne-Rhône-Alpes,123,32.5,0,38354.50929407828,False,False
3162,Rives,84 - Auvergne-Rhône-Alpes,6606,36.0,2,38353.88323344876,False,False
3163,Septfonds,76 - Occitanie,2225,28.9,0,38353.848046043524,False,False
3164,Siorac-de-Ribérac,75 - Nouvelle-Aquitaine,248,37.9,0,38352.834255788184,False,False
3165,Lagrange,75 - Nouvelle-Aquitaine,187,28.9,0,38352.71903697873,False,False
3166,Brantôme en Périgord,75 - Nouvelle-Aquitaine,3688,31.5,0,38352.7007174422,False,False
3167,Oraison,93 - Provence-Alpes-Côte d'Azur,5891,28.4,0,38352.442150903655,True,True
3168,Magnan,76 - Occitanie,240,35.8,0,38352.369013006675,False,False
3169,Chantelle,84 - Auvergne-Rhône-Alpes,1091,33.9,0,38351.8212802989,False,False
3170,Pardaillan,75 - Nouvelle-Aquitaine,313,25.6,0,38351.25204089743,False,False
3171,Pont de Montvert - Sud Mont Lozère,76 - Occitanie,573,24.7,0,38351.156659434586,False,False
3172,Saint-Capraise-de-Lalinde,75 - Nouvelle-Aquitaine,528,28.5,0,38350.8407302282,False,False
3173,Singles,84 - Auvergne-Rhône-Alpes,163,38.1,0,38350.80981973571,False,False
3174,Tollaincourt,44 - Grand Est,124,33.1,0,38350.78603744912,False,False
3175,Farinole,94 - Corse,233,34.2,0,38350.43401553325,False,False
3176,Guyonvelle,44 - Grand Est,106,37.4,0,38349.99031318232,False,False
3177,Cuisery,27 - Bourgogne-Franche-Comté,1555,34.4,0,38349.8356970038,False,False
3178,Choranche,84 - Auvergne-Rhône-Alpes,121,26.4,0,38349.68106825623,False,False
3179,Roquebillière,93 - Provence-Alpes-Côte d'Azur,1836,31.3,0,38349.64114427018,False,False
3180,Monlezun,76 - Occitanie,187,29.8,0,38349.52536848408,False,False
3181,Bellerive-sur-Allier,84 - Auvergne-Rhône-Alpes,8638,34.5,1,38349.2536012373,False,False
3182,Perriers-en-Beauficel,28 - Normandie,213,31.4,0,38348.867793146535,False,False
3183,Médis,75 - Nouvelle-Aquitaine,2936,32.6,0,38348.47184583591,False,False
3184,Moncontour,75 - Nouvelle-Aquitaine,990,30.1,0,38347.54593472369,False,False
3185,Mazille,27 - Bourgogne-Franche-Comté,380,39.0,0,38347.32955431604,False,False
3186,La Caunette,76 - Occitanie,310,26.7,0,38347.16856872694,False,False
3187,Pierrefitte-sur-Sauldre,24 - Centre-Val de Loire,770,36.0,0,38346.608159767966,False,False
3188,Masny,32 - Hauts-de-France,4125,17.9,0,38346.43567572544,False,False
3189,Mascaras,76 - Occitanie,360,35.9,0,38346.28812563544,False,False
3190,Saint-Médard,44 - Grand Est,104,32.8,0,38346.25342004662,False,False
3191,Guitera-les-Bains,94 - Corse,150,37.1,0,38345.79327848863,False,False
3192,Sainte-Soline,75 - Nouvelle-Aquitaine,355,32.0,0,38345.402827006765,False,False
3193,Cerizay,75 - Nouvelle-Aquitaine,4762,24.9,0,38345.330883315815,False,False
3194,Villadin,44 - Grand Est,110,39.3,0,38345.10304414976,False,False
3195,Le Peyrat,76 - Occitanie,469,30.6,0,38344.95791247453,False,False
3196,Ménéac,53 - Bretagne,1553,30.6,0,38344.84059719978,False,False
3197,Apt,93 - Provence-Alpes-Côte d'Azur,11011,26.5,5,38344.80964495374,False,False
3198,La Pacaudière,84 - Auvergne-Rhône-Alpes,1063,32.5,0,38344.458933924725,False,False
3199,Sauville,44 - Grand Est,241,28.1,0,38344.35295914665,False,False
3200,Pabu,53 - Bretagne,2754,37.1,0,38344.31374520654,False,False
3201,Chambérat,84 - Auvergne-Rhône-Alpes,303,29.2,0,38344.27009629558,False,False
3202,Lucenay-l'Évêque,27 - Bourgogne-Franche-Comté,316,31.5,0,38343.148079077386,False,False
3203,Loudun,75 - Nouvelle-Aquitaine,6740,30.4,2,38342.83622531257,False,False
3204,Laperche,75 - Nouvelle-Aquitaine,132,30.5,0,38342.70789058287,False,False
3205,Fillols,76 - Occitanie,187,27.9,0,38342.559537425615,False,False
3206,Fresnay-sur-Sarthe,52 - Pays de la Loire,2915,32.2,1,38342.440107692426,False,False
3207,Cormatin,27 - Bourgogne-Franche-Comté,562,36.5,0,38342.108411137146,False,False
3208,Sergeac,75 - Nouvelle-Aquitaine,214,30.7,0,38342.01790279189,False,False
3209,Thevet-Saint-Julien,24 - Centre-Val de Loire,385,30.9,0,38341.929775019926,False,False
3210,Salsigne,76 - Occitanie,384,25.5,0,38341.83488616405,False,False
3211,Les Arcs,93 - Provence-Alpes-Côte d'Azur,7033,22.8,0,38341.82272948753,True,True
3212,Fransèches,75 - Nouvelle-Aquitaine,243,36.1,0,38341.61617554115,False,False
3213,Saint-Amand-le-Petit,75 - Nouvelle-Aquitaine,112,27.7,0,38341.552904997116,False,False
3214,Grenant,44 - Grand Est,150,32.4,0,38341.52686856341,False,False
3215,Carcès,93 - Provence-Alpes-Côte d'Azur,3414,31.4,1,38341.346245716435,False,False
3216,Perpignan,76 - Occitanie,119188,22.4,17,38341.2347760315,False,False
3217,La Bastide,93 - Provence-Alpes-Côte d'Azur,211,36.8,0,38340.7591242692,False,False
3218,Blonville-sur-Mer,28 - Normandie,1560,35.3,0,38340.27988630876,False,False
3219,Saint-Aignan-sur-Roë,52 - Pays de la Loire,894,29.8,0,38340.27470469706,False,False
3220,Cluis,24 - Centre-Val de Loire,990,33.3,0,38339.85347143877,False,False
3221,Avignon,93 - Provence-Alpes-Côte d'Azur,91729,18.6,13,38339.62646518976,False,False
3222,Saint-Georges,76 - Occitanie,263,37.0,0,38338.87414965746,False,False
3223,Plaisance,76 - Occitanie,1446,29.6,0,38337.68847618236,False,False
3224,Thiberville,28 - Normandie,1792,28.4,0,38337.47767898202,False,False
3225,Baignes-Sainte-Radegonde,75 - Nouvelle-Aquitaine,1238,30.0,0,38337.24484741127,False,False
3226,Thiéblemont-Farémont,44 - Grand Est,533,38.3,0,38337.08078440683,False,False
3227,Cassagnas,76 - Occitanie,125,33.9,0,38336.89368935672,False,False
3228,Péreyres,84 - Auvergne-Rhône-Alpes,49,51.0,0,38336.817541646,False,False
3229,Saint-Armel,53 - Bretagne,2094,39.6,0,38336.520259818026,False,False
3230,Guesnain,32 - Hauts-de-France,4691,19.8,0,38336.48246184057,False,False
3231,Toy-Viam,75 - Nouvelle-Aquitaine,38,51.4,0,38336.12185017356,False,False
3232,Saulieu,27 - Bourgogne-Franche-Comté,2385,31.5,1,38336.05640658081,False,False
3233,Guerlédan,53 - Bretagne,2444,32.4,0,38336.00571597786,False,False
3234,Avrilly,28 - Normandie,105,26.6,0,38335.95390618775,False,False
3235,Chalais,75 - Nouvelle-Aquitaine,406,30.2,1,38335.735584087975,False,False
3236,Sagnat,75 - Nouvelle-Aquitaine,192,29.7,0,38335.604023948144,False,False
3237,Missery,27 - Bourgogne-Franche-Comté,106,41.7,0,38335.43761914163,False,False
3238,Labastide-Villefranche,75 - Nouvelle-Aquitaine,322,26.1,0,38335.33245596924,False,False
3239,Joyeuse,84 - Auvergne-Rhône-Alpes,1737,32.5,2,38335.01828375151,False,False
3240,Saint-Puy,76 - Occitanie,593,33.2,0,38334.82656713776,False,False
3241,Dinard,53 - Bretagne,10148,42.6,2,38334.65490965309,False,False
3242,La Barre-de-Monts,52 - Pays de la Loire,2201,32.4,0,38334.478391787554,False,False
3243,Luzy-Saint-Martin,44 - Grand Est,114,31.6,0,38334.21663197704,False,False
3244,Navarrenx,75 - Nouvelle-Aquitaine,1052,32.8,0,38333.71671774111,False,False
3245,Blois-sur-Seille,27 - Bourgogne-Franche-Comté,104,39.0,0,38333.665631803226,False,False
3246,Arrens-Marsous,76 - Occitanie,714,33.3,0,38332.988102328345,False,False
3247,Saint-Cirgues,84 - Auvergne-Rhône-Alpes,166,33.8,0,38332.63945121182,False,False
3248,Néret,24 - Centre-Val de Loire,189,36.9,0,38332.610546401185,False,False
3249,Suhescun,75 - Nouvelle-Aquitaine,172,25.6,0,38332.483490282306,False,False
3250,Campagnac,76 - Occitanie,448,30.1,0,38332.39333144383,False,False
3251,Mazet-Saint-Voy,84 - Auvergne-Rhône-Alpes,1110,34.1,0,38332.00158566725,False,False
3252,Sazeray,24 - Centre-Val de Loire,300,30.7,0,38331.522609945365,False,False
3253,Batz-sur-Mer,52 - Pays de la Loire,2865,34.4,0,38331.33278355427,False,False
3254,Astaffort,75 - Nouvelle-Aquitaine,2044,28.7,0,38331.24454443385,False,False
3255,Termes-d'Armagnac,76 - Occitanie,190,32.0,0,38331.057371365234,False,False
3256,Gouzon,75 - Nouvelle-Aquitaine,1574,33.2,0,38330.932319633685,False,False
3257,Marquixanes,76 - Occitanie,564,20.2,0,38330.92912220753,False,False
3258,Bize-Minervois,76 - Occitanie,1205,30.1,0,38330.91629663243,False,False
3259,Jully,27 - Bourgogne-Franche-Comté,139,37.4,0,38330.76129478728,False,False
3260,Saint-Privat-de-Champclos,76 - Occitanie,347,32.0,0,38330.30340357114,False,False
3261,La Mothe-Saint-Héray,75 - Nouvelle-Aquitaine,1684,28.7,0,38330.29352351752,False,False
3262,Ligné,75 - Nouvelle-Aquitaine,157,30.6,1,38329.656500052595,False,False
3263,Issoudun,24 - Centre-Val de Loire,11690,29.5,2,38329.65309528307,False,False
3264,Lurcy-le-Bourg,27 - Bourgogne-Franche-Comté,281,33.5,0,38329.57706881298,False,False
3265,Augères,75 - Nouvelle-Aquitaine,117,33.6,0,38329.52263822905,False,False
3266,Grimault,27 - Bourgogne-Franche-Comté,118,35.3,0,38329.48426933689,False,False
3267,Saint-Hilaire-en-Lignières,24 - Centre-Val de Loire,487,33.5,0,38329.06814023489,False,False
3268,Saint-Père,27 - Bourgogne-Franche-Comté,303,33.2,0,38328.89234083831,False,False
3269,Grézolles,84 - Auvergne-Rhône-Alpes,259,32.9,0,38328.730418326355,False,False
3270,Rogny-les-Sept-Écluses,27 - Bourgogne-Franche-Comté,666,36.0,0,38328.72733130154,False,False
3271,Lublé,24 - Centre-Val de Loire,143,32.6,0,38328.696694208156,False,False
3272,Vanxains,75 - Nouvelle-Aquitaine,695,30.2,0,38328.52431269634,False,False
3273,Le Vésinet,11 - Île-de-France,15865,19.6,3,38328.31419281632,False,False
3274,Bully-les-Mines,32 - Hauts-de-France,12117,18.9,1,38327.75606460866,False,False
3275,Lablachère,84 - Auvergne-Rhône-Alpes,2174,31.2,0,38327.75044103639,False,False
3276,Le Bouchaud,84 - Auvergne-Rhône-Alpes,213,22.0,0,38327.73846489457,False,False
3277,La Vallée-au-Blé,32 - Hauts-de-France,366,28.0,0,38327.48189774593,False,False
3278,Labouheyre,75 - Nouvelle-Aquitaine,2739,24.1,0,38327.27267693365,False,False
3279,Casteil,76 - Occitanie,137,28.5,0,38326.956204018854,False,False
3280,Neuvic,75 - Nouvelle-Aquitaine,3600,26.8,0,38325.80201819394,False,False
3281,Montbard,27 - Bourgogne-Franche-Comté,5004,30.6,2,38325.642920194914,False,False
3282,Bessas,84 - Auvergne-Rhône-Alpes,215,26.2,0,38325.631631742624,False,False
3283,Sully-sur-Loire,24 - Centre-Val de Loire,5286,27.7,1,38325.22132899055,False,False
3284,Saint-Martin-Valmeroux,84 - Auvergne-Rhône-Alpes,727,34.1,0,38324.90385922932,False,False
3285,Sardy-lès-Épiry,27 - Bourgogne-Franche-Comté,111,33.9,0,38324.82205227414,False,False
3286,Manlay,27 - Bourgogne-Franche-Comté,179,38.5,0,38324.443139383606,False,False
3287,Brunehamel,32 - Hauts-de-France,456,27.2,0,38324.360459991745,False,False
3288,Osne-le-Val,44 - Grand Est,258,28.6,0,38324.20633098746,False,False
3289,Loos-en-Gohelle,32 - Hauts-de-France,6855,18.0,0,38323.654574221924,True,True
3290,Marly,32 - Hauts-de-France,12074,21.3,1,38323.25335137457,False,False
3291,Saint-Priest,75 - Nouvelle-Aquitaine,160,34.7,6,38322.9176508904,False,False
3292,Clèdes,75 - Nouvelle-Aquitaine,125,26.7,0,38322.38782860788,False,False
3293,Blangy-sur-Bresle,28 - Normandie,2932,29.0,1,38322.29651786285,False,False
3294,Faux-la-Montagne,75 - Nouvelle-Aquitaine,429,22.4,0,38322.25132646672,False,False
3295,Siran,84 - Auvergne-Rhône-Alpes,470,36.0,0,38322.244578317666,False,False
3296,Plouguiel,53 - Bretagne,1747,30.8,0,38321.69615759368,False,False
3297,Blangy-sur-Ternoise,32 - Hauts-de-France,718,25.4,0,38321.3821167609,False,False
3298,Gaja-la-Selve,76 - Occitanie,140,23.1,0,38321.2826177505,False,False
3299,Machecoul-Saint-Même,52 - Pays de la Loire,7553,23.0,0,38321.21089347699,True,True
3300,Boisset,84 - Auvergne-Rhône-Alpes,638,31.5,0,38321.12708281811,False,False
3301,Puylagarde,76 - Occitanie,332,32.2,0,38320.78179497844,False,False
3302,Cruzy,76 - Occitanie,977,29.1,0,38320.10278273492,False,False
3303,Maël-Carhaix,53 - Bretagne,1484,30.0,0,38319.695404351,False,False
3304,Malabat,76 - Occitanie,109,30.8,0,38319.48677301825,False,False
3305,Reilhanette,84 - Auvergne-Rhône-Alpes,145,28.5,0,38319.46259433401,False,False
3306,Minihy-Tréguier,53 - Bretagne,1260,35.9,0,38319.2366513255,False,False
3307,Golinhac,76 - Occitanie,329,32.8,0,38318.68141497175,False,False
3308,Malaussanne,75 - Nouvelle-Aquitaine,412,30.3,0,38318.574256211235,False,False
3309,Plougonver,53 - Bretagne,732,30.5,0,38318.34208567315,False,False
3310,Beaumont-de-Lomagne,76 - Occitanie,3765,29.1,1,38318.13329531592,False,False
3311,Montclus,76 - Occitanie,200,23.1,0,38318.085470726415,False,False
3312,Île-de-Batz,53 - Bretagne,455,41.1,0,38317.80452152689,False,False
3313,Le Mêle-sur-Sarthe,28 - Normandie,679,30.1,0,38317.47512967673,False,False
3314,Pallanne,76 - Occitanie,60,50.8,0,38317.4029677817,False,False
3315,Vicq-sur-Gartempe,75 - Nouvelle-Aquitaine,613,32.9,0,38317.31638923537,False,False
3316,Nérondes,24 - Centre-Val de Loire,1474,31.3,0,38317.2406181795,False,False
3317,Sury-ès-Bois,24 - Centre-Val de Loire,276,31.5,0,38317.12669712741,False,False
3318,Saint-Mandé-sur-Brédoire,75 - Nouvelle-Aquitaine,310,30.9,0,38316.88869943037,False,False
3319,Tocane-Saint-Apre,75 - Nouvelle-Aquitaine,1716,30.8,0,38316.57439037715,False,False
3320,Verdaches,93 - Provence-Alpes-Côte d'Azur,60,50.0,0,38316.462749775936,False,False
3321,Lubersac,75 - Nouvelle-Aquitaine,2235,32.2,0,38316.10198916051,False,False
3322,Malans,27 - Bourgogne-Franche-Comté,167,38.8,0,38316.081050398636,False,False
3323,Longny les Villages,28 - Normandie,3002,29.1,0,38316.03864277903,False,False
3324,Tautavel,76 - Occitanie,860,25.8,0,38315.57872880423,False,False
3325,Le Soler,76 - Occitanie,7753,20.7,0,38315.3407796085,True,True
3326,Corenc,84 - Auvergne-Rhône-Alpes,4053,23.9,0,38315.014809373904,False,False
3327,Loupiac,75 - Nouvelle-Aquitaine,1113,34.6,0,38314.90533391709,False,False
3328,Larée,76 - Occitanie,229,37.6,0,38314.80972325224,False,False
3329,Pindères,75 - Nouvelle-Aquitaine,205,31.8,0,38313.69258204257,False,False
3330,Issor,75 - Nouvelle-Aquitaine,233,33.5,0,38313.63165832371,False,False
3331,Champagnac,84 - Auvergne-Rhône-Alpes,1071,29.1,0,38313.56343231309,False,False
3332,Jonval,44 - Grand Est,101,25.8,0,38313.304221846585,False,False
3333,Champagnac-la-Noaille,75 - Nouvelle-Aquitaine,228,34.6,0,38313.26338272001,False,False
3334,Crécy-en-Ponthieu,32 - Hauts-de-France,1403,27.7,0,38312.33993620391,False,False
3335,La Roque-Sainte-Marguerite,76 - Occitanie,180,33.1,0,38312.23221083781,False,False
3336,Romilly-sur-Seine,44 - Grand Est,14328,23.9,4,38311.529088570715,False,False
3337,Châtignac,75 - Nouvelle-Aquitaine,173,34.7,0,38311.46037107703,False,False
3338,Aulas,76 - Occitanie,466,26.8,0,38311.39775866603,False,False
3339,Arpheuilles,24 - Centre-Val de Loire,222,28.3,0,38311.13017760261,False,False
3340,Chabris,24 - Centre-Val de Loire,2759,32.6,0,38310.855651118516,False,False
3341,Saint-Privat-du-Dragon,84 - Auvergne-Rhône-Alpes,160,26.7,0,38310.610663256055,False,False
3342,Bonnet,44 - Grand Est,195,26.7,0,38310.41394203167,False,False
3343,Montdardier,76 - Occitanie,199,28.1,0,38310.25725239877,False,False
3344,Saint-Pierre,84 - Auvergne-Rhône-Alpes,138,26.6,0,38310.119781731104,False,False
3345,Saint-Pierre-de-Côle,75 - Nouvelle-Aquitaine,425,28.8,0,38310.10221595779,False,False
3346,Propriano,94 - Corse,3706,25.0,1,38310.036273532474,False,False
3347,Terrasson-Lavilledieu,75 - Nouvelle-Aquitaine,6234,27.7,2,38309.80798054344,False,False
3348,Riantec,53 - Bretagne,5722,28.5,0,38309.63322010009,True,True
3349,Barre,76 - Occitanie,207,31.9,0,38309.44852401071,False,False
3350,Lus-la-Croix-Haute,84 - Auvergne-Rhône-Alpes,542,28.2,0,38309.20719010341,False,False
3351,Urgosse,76 - Occitanie,236,34.8,0,38308.79477436257,False,False
3352,Abilly,24 - Centre-Val de Loire,1152,33.3,0,38308.670152751096,False,False
3353,Nissan-lez-Enserune,76 - Occitanie,4007,25.1,0,38308.556691840575,False,False
3354,Saint-Jean-de-Sauves,75 - Nouvelle-Aquitaine,1402,27.6,0,38308.51898897832,False,False
3355,Fraize,44 - Grand Est,2852,27.7,0,38308.04202011434,False,False
3356,Bédoin,93 - Provence-Alpes-Côte d'Azur,3096,31.1,0,38307.71441955181,False,False
3357,Cléon,28 - Normandie,4943,19.0,0,38307.45113803885,False,False
3358,Haboudange,44 - Grand Est,256,28.1,0,38307.21694572101,False,False
3359,Le Roc,76 - Occitanie,216,35.6,0,38307.186340783046,False,False
3360,Castifao,94 - Corse,145,35.2,0,38307.14456257749,False,False
3361,Vallée-de-Ronsard,24 - Centre-Val de Loire,521,39.8,0,38306.95153682059,False,False
3362,Saint-Aubin-de-Courteraie,28 - Normandie,132,32.8,0,38306.78222985751,False,False
3363,Villeneuve-de-Berg,84 - Auvergne-Rhône-Alpes,2973,30.0,0,38306.71608932877,False,False
3364,Chézeaux,44 - Grand Est,74,51.3,0,38306.282974015216,False,False
3365,Ferrière-la-Grande,32 - Hauts-de-France,5292,18.4,0,38306.26547375117,True,True
3366,Formerie,32 - Hauts-de-France,2120,26.3,1,38305.76069491413,False,False
3367,Aulnoy-lez-Valenciennes,32 - Hauts-de-France,7280,18.5,0,38305.75237623297,True,True
3368,Bel-Air-Val-d'Ance,76 - Occitanie,534,29.3,0,38305.64521067804,False,False
3369,Commune nouvelle d'Arrou,24 - Centre-Val de Loire,3727,28.7,0,38305.307602329485,False,False
3370,Montbel,76 - Occitanie,116,30.3,0,38305.23804198703,False,False
3371,Saint-Clément-Rancoudray,28 - Normandie,549,30.5,0,38305.01629922736,False,False
3372,Saint-Silvain-Bas-le-Roc,75 - Nouvelle-Aquitaine,401,33.7,0,38304.966279035936,False,False
3373,Ventabren,93 - Provence-Alpes-Côte d'Azur,5433,25.2,0,38304.29928224584,True,True
3374,Sauvagnat,84 - Auvergne-Rhône-Alpes,134,30.8,0,38304.06647500086,False,False
3375,Fronsac,76 - Occitanie,205,37.4,0,38304.024201767046,False,False
